period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose,amount_trades,performance
5m,500,0.5,0.5,0.1,0.01,6,40,low,poc,0.0109931009440813,0,1,0,1,1.359931009440813
5m,500,0.5,1.0,0.1,0.01,6,30,low,poc,0.0109931009440813,0,1,0,1,1.359931009440813
5m,500,0.5,1.0,0.1,0.01,6,40,low,poc,0.0109931009440813,0,1,0,1,1.359931009440813
5m,500,0.5,1.0,0.1,0.01,4,40,low,poc,0.0109931009440813,0,1,0,1,1.359931009440813
5m,500,0.5,1.0,0.1,0.01,4,30,low,poc,0.0109931009440813,0,1,0,1,1.359931009440813
5m,500,0.5,0.5,0.1,0.01,4,40,low,poc,0.0109931009440813,0,1,0,1,1.359931009440813
5m,500,0.5,0.5,0.1,0.01,4,30,low,poc,0.0109931009440813,0,1,0,1,1.359931009440813
5m,500,0.5,1.0,0.1,0.01,5,40,low,poc,0.0109931009440813,0,1,0,1,1.359931009440813
5m,500,0.5,1.0,0.1,0.01,4,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,1.0,0.1,0.01,4,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.5,0.1,0.01,4,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.5,0.1,0.01,4,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,1.0,0.1,0.01,5,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,1.0,0.1,0.01,5,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.25,0.1,0.01,4,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.25,0.1,0.01,4,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.25,0.1,0.01,6,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.5,0.1,0.01,5,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,1.0,0.1,0.01,6,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.25,0.1,0.01,6,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.5,0.1,0.01,6,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.5,0.1,0.01,6,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,1.0,0.1,0.01,6,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.5,0.1,0.01,5,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.25,0.1,0.01,5,40,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.25,0.1,0.01,5,30,low,wa,0.0109931009440812,0,1,0,1,1.3599310094408121
5m,500,0.5,0.5,0.1,0.01,5,40,high,wa,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,0.5,0.1,0.01,6,40,high,poc,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,1.0,0.1,0.01,5,30,high,poc,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,1.0,0.1,0.01,5,40,high,wa,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,1.0,0.1,0.01,5,40,high,poc,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,0.5,0.1,0.01,5,30,high,poc,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,0.5,0.1,0.01,5,40,high,poc,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,1.0,0.1,0.01,6,40,high,poc,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,1.0,0.1,0.01,6,40,high,wa,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,1.0,0.1,0.01,6,30,high,poc,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,0.5,0.1,0.01,6,30,high,poc,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,0.5,0.1,0.01,6,40,high,wa,0.0109355131698456,0,1,0,1,1.359355131698456
5m,500,0.5,0.5,0.1,0.01,5,30,high,wa,0.0109355131698455,0,1,0,1,1.3593551316984551
5m,500,0.5,0.5,0.1,0.01,6,30,high,wa,0.0109355131698455,0,1,0,1,1.3593551316984551
5m,500,0.5,1.0,0.1,0.01,5,30,high,wa,0.0109355131698455,0,1,0,1,1.3593551316984551
5m,500,0.5,1.0,0.1,0.01,6,30,high,wa,0.0109355131698455,0,1,0,1,1.3593551316984551
15m,500,1.0,0.25,0.1,0.005,4,40,low,wa,0.0108307694842483,1,1,1,3,1.358307694842483
15m,500,1.0,0.25,0.1,0.005,4,30,low,wa,0.0108307694842482,1,1,1,3,1.3583076948424821
15m,500,2.0,1.0,0.1,0.005,4,30,low,wa,0.0092594977802334,1,1,1,3,1.342594977802334
15m,500,2.0,1.0,0.1,0.005,4,40,low,wa,0.0092594977802333,1,1,1,3,1.342594977802333
15m,500,2.0,1.0,0.1,0.005,4,30,low,poc,0.0092594977802333,1,1,1,3,1.342594977802333
15m,500,0.5,0.25,0.1,0.01,6,40,low,poc,-0.0002620244434386,1,1,2,4,1.3307130888989473
15m,500,1.0,0.5,0.1,0.01,6,40,low,poc,-0.0005240488868774,1,1,2,4,1.3280928444645592
15m,500,0.5,0.25,0.1,0.01,3,40,high,poc,0.0076967398207957,1,1,1,3,1.326967398207957
15m,500,2.0,1.0,0.1,0.01,6,30,low,wa,-0.0010480977737545,1,1,2,4,1.3228523555957883
15m,500,2.0,1.0,0.1,0.01,6,40,low,wa,-0.0010480977737545,1,1,2,4,1.3228523555957883
15m,500,1.0,0.5,0.1,0.005,4,40,low,wa,0.0046297488901166,1,1,1,3,1.296297488901166
15m,500,1.0,0.5,0.1,0.005,4,30,low,wa,0.0046297488901165,1,1,1,3,1.296297488901165
15m,500,0.5,0.25,0.1,0.005,4,30,low,wa,0.0023148744450584,1,1,1,3,1.273148744450584
15m,500,0.5,0.25,0.1,0.005,4,40,low,wa,0.0023148744450583,1,1,1,3,1.273148744450583
15m,500,0.5,0.5,0.1,0.01,6,40,low,poc,-0.0116661513697087,1,1,2,4,1.2166718196362463
15m,500,0.5,0.5,0.1,0.005,4,30,low,wa,-0.0038861461490732,1,1,1,3,1.211138538509268
15m,500,0.5,0.5,0.1,0.005,4,40,low,wa,-0.0038861461490733,1,1,1,3,1.211138538509267
15m,500,1.0,1.0,0.1,0.01,3,40,high,poc,-0.0044945746250391,1,1,1,3,1.205054253749609
15m,500,2.0,1.0,0.1,0.005,3,40,high,poc,0.0173032354080648,0,1,1,2,1.173032354080648
15m,500,1.0,1.0,0.1,0.005,4,30,low,wa,-0.0077722922981464,1,1,1,3,1.172277077018536
15m,500,1.0,1.0,0.1,0.005,4,30,low,poc,-0.0077722922981465,1,1,1,3,1.172277077018535
15m,500,1.0,1.0,0.1,0.005,4,40,low,wa,-0.0077722922981465,1,1,1,3,1.172277077018535
15m,500,1.0,1.0,0.1,0.01,6,40,low,poc,-0.0233323027394177,1,1,2,4,1.1000103059391564
15m,500,1.0,1.0,0.1,0.01,6,40,low,wa,-0.0233323027394177,1,1,2,4,1.1000103059391564
15m,500,1.0,1.0,0.1,0.01,6,30,low,wa,-0.0233323027394177,1,1,2,4,1.1000103059391564
15m,500,0.5,1.0,0.1,0.005,4,30,low,wa,-0.0162881873373362,1,1,1,3,1.0871181266266379
15m,500,0.5,1.0,0.1,0.005,4,30,low,poc,-0.0162881873373363,1,1,1,3,1.087118126626637
15m,500,0.5,1.0,0.1,0.005,4,40,low,wa,-0.0162881873373365,1,1,1,3,1.087118126626635
15m,500,0.5,1.0,0.1,0.01,6,40,low,wa,-0.0344744052222489,1,1,2,4,0.9885892811108443
15m,500,0.5,1.0,0.1,0.01,6,30,low,wa,-0.034474405222249,1,1,2,4,0.9885892811108434
15m,500,0.5,1.0,0.1,0.01,6,40,low,poc,-0.034474405222249,1,1,2,4,0.9885892811108434
15m,500,0.5,0.5,0.1,0.005,3,40,high,poc,-0.0022472873125196,0,1,1,2,0.977527126874804
15m,500,1.0,1.0,0.1,0.005,3,40,high,poc,-0.0044945746250391,0,1,1,2,0.955054253749609
15m,500,2.0,0.25,0.1,0.01,6,30,low,poc,-0.0117720718355472,2,0,2,4,0.882279281644528
15m,500,0.5,0.25,0.1,0.01,6,30,low,poc,-0.0117720718355472,2,0,2,4,0.882279281644528
15m,500,1.0,0.25,0.1,0.01,6,30,low,poc,-0.0117720718355472,2,0,2,4,0.882279281644528
15m,500,0.5,1.0,0.1,0.005,3,40,high,poc,-0.0153934796415913,0,1,1,2,0.846065203584087
15m,500,2.0,0.25,0.1,0.01,6,40,low,wa,-0.0169751781676858,1,0,3,4,0.830248218323142
15m,500,1.0,0.25,0.1,0.01,6,40,low,wa,-0.0169751781676858,1,0,3,4,0.830248218323142
15m,500,0.5,0.25,0.1,0.01,6,40,low,wa,-0.0169751781676858,1,0,3,4,0.830248218323142
15m,500,1.0,0.25,0.1,0.01,6,30,low,wa,-0.0169751781676859,1,0,3,4,0.830248218323141
15m,500,2.0,0.25,0.1,0.01,6,30,low,wa,-0.0169751781676859,1,0,3,4,0.830248218323141
15m,500,0.5,0.25,0.1,0.01,6,30,low,wa,-0.0169751781676859,1,0,3,4,0.830248218323141
15m,500,2.0,0.25,0.1,0.01,6,40,low,poc,-0.016975178167686,1,0,3,4,0.83024821832314
15m,500,1.0,0.5,0.1,0.01,6,30,low,poc,-0.0235441436710945,2,0,2,4,0.764558563289055
15m,500,0.5,0.5,0.1,0.01,6,30,low,poc,-0.0235441436710945,2,0,2,4,0.764558563289055
15m,500,2.0,0.5,0.1,0.01,6,30,low,poc,-0.0235441436710945,2,0,2,4,0.764558563289055
15m,500,2.0,0.25,0.1,0.005,4,40,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,0.5,0.25,0.1,0.005,4,40,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,2.0,0.25,0.1,0.005,5,40,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,2.0,0.25,0.1,0.005,4,30,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,2.0,0.25,0.1,0.005,5,30,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,1.0,0.25,0.1,0.005,4,30,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,1.0,0.25,0.1,0.005,4,40,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,0.5,0.25,0.1,0.005,5,40,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,2.0,0.25,0.1,0.01,3,40,high,wa,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,0.5,0.25,0.1,0.005,4,30,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,1.0,0.25,0.1,0.005,5,30,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,0.5,0.25,0.1,0.01,3,40,high,wa,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,1.0,0.25,0.1,0.005,5,40,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,1.0,0.25,0.1,0.01,3,40,high,wa,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,0.5,0.25,0.1,0.005,5,30,high,poc,-0.0065730961645357,2,0,1,3,0.684269038354643
15m,500,2.0,0.25,0.1,0.005,5,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,0.5,0.25,0.1,0.005,4,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,1.0,0.25,0.1,0.005,5,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,1.0,0.25,0.1,0.005,4,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,2.0,0.25,0.1,0.01,3,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,2.0,0.25,0.1,0.01,3,30,high,poc,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,0.5,0.25,0.1,0.005,5,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,0.5,0.25,0.1,0.01,3,30,high,poc,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,1.0,0.25,0.1,0.01,3,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,1.0,0.25,0.1,0.01,3,30,high,poc,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,0.5,0.25,0.1,0.01,3,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,2.0,0.25,0.1,0.005,4,30,high,wa,-0.0065730961645358,2,0,1,3,0.684269038354642
15m,500,1.0,0.25,0.1,0.005,5,40,high,wa,-0.0065730961645359,2,0,1,3,0.684269038354641
15m,500,2.0,0.25,0.1,0.005,5,40,high,wa,-0.0065730961645359,2,0,1,3,0.684269038354641
15m,500,0.5,0.25,0.1,0.005,4,40,high,wa,-0.0065730961645359,2,0,1,3,0.684269038354641
15m,500,2.0,0.25,0.1,0.005,4,40,high,wa,-0.0065730961645359,2,0,1,3,0.684269038354641
15m,500,0.5,0.25,0.1,0.005,5,40,high,wa,-0.0065730961645359,2,0,1,3,0.684269038354641
15m,500,1.0,0.25,0.1,0.005,4,40,high,wa,-0.0065730961645359,2,0,1,3,0.684269038354641
15m,500,0.5,0.5,0.1,0.01,6,30,low,wa,-0.0339503563353717,1,0,3,4,0.6604964366462831
15m,500,2.0,0.5,0.1,0.01,6,40,low,poc,-0.0339503563353717,1,0,3,4,0.6604964366462831
15m,500,1.0,0.5,0.1,0.01,6,30,low,wa,-0.0339503563353717,1,0,3,4,0.6604964366462831
15m,500,2.0,0.5,0.1,0.01,6,30,low,wa,-0.0339503563353717,1,0,3,4,0.6604964366462831
15m,500,1.0,0.5,0.1,0.01,6,40,low,wa,-0.0339503563353718,1,0,3,4,0.660496436646282
15m,500,2.0,0.5,0.1,0.01,6,40,low,wa,-0.0339503563353718,1,0,3,4,0.660496436646282
15m,500,0.5,0.5,0.1,0.01,6,40,low,wa,-0.0339503563353718,1,0,3,4,0.660496436646282
15m,500,0.5,0.25,0.1,0.005,4,30,low,poc,-0.0104589681137264,1,0,2,3,0.645410318862736
15m,500,1.0,0.25,0.1,0.005,4,30,low,poc,-0.0104589681137264,1,0,2,3,0.645410318862736
15m,500,2.0,0.25,0.1,0.005,4,30,low,poc,-0.0104589681137264,1,0,2,3,0.645410318862736
15m,500,2.0,0.25,0.1,0.005,4,40,low,poc,-0.0104589681137265,1,0,2,3,0.645410318862735
15m,500,0.5,0.25,0.1,0.005,4,40,low,poc,-0.0104589681137265,1,0,2,3,0.645410318862735
15m,500,1.0,0.25,0.1,0.005,4,40,low,poc,-0.0104589681137265,1,0,2,3,0.645410318862735
15m,500,0.5,0.25,0.1,0.01,6,40,high,wa,-0.0116594137562035,1,0,2,3,0.633405862437965
15m,500,2.0,0.25,0.1,0.01,6,40,high,wa,-0.0116594137562035,1,0,2,3,0.633405862437965
15m,500,1.0,0.25,0.1,0.01,6,40,high,wa,-0.0116594137562035,1,0,2,3,0.633405862437965
15m,500,2.0,0.25,0.1,0.01,6,40,high,poc,-0.0116594137562036,1,0,2,3,0.633405862437964
15m,500,0.5,0.25,0.1,0.01,6,40,high,poc,-0.0116594137562036,1,0,2,3,0.633405862437964
15m,500,1.0,0.25,0.1,0.01,6,40,high,poc,-0.0116594137562036,1,0,2,3,0.633405862437964
15m,500,2.0,0.25,0.1,0.01,6,30,high,poc,-0.0116594137562037,1,0,2,3,0.633405862437963
15m,500,1.0,0.25,0.1,0.01,6,30,high,poc,-0.0116594137562037,1,0,2,3,0.633405862437963
15m,500,0.5,0.25,0.1,0.01,6,30,high,poc,-0.0116594137562037,1,0,2,3,0.633405862437963
15m,500,1.0,0.25,0.1,0.01,6,30,high,wa,-0.0116594137562038,1,0,2,3,0.633405862437962
15m,500,2.0,0.25,0.1,0.01,6,30,high,wa,-0.0116594137562038,1,0,2,3,0.633405862437962
15m,500,0.5,0.25,0.1,0.01,6,30,high,wa,-0.0116594137562038,1,0,2,3,0.633405862437962
15m,500,1.0,0.25,0.1,0.01,3,40,high,poc,-0.0120225486728117,1,0,2,3,0.629774513271883
15m,500,2.0,0.25,0.1,0.01,3,40,high,poc,-0.0120225486728117,1,0,2,3,0.629774513271883
15m,500,1.0,0.5,0.1,0.005,4,40,high,poc,-0.0131461923290715,2,0,1,3,0.618538076709285
15m,500,1.0,0.5,0.1,0.005,5,40,high,poc,-0.0131461923290715,2,0,1,3,0.618538076709285
15m,500,0.5,0.5,0.1,0.005,4,40,high,poc,-0.0131461923290715,2,0,1,3,0.618538076709285
15m,500,2.0,0.5,0.1,0.005,5,40,high,poc,-0.0131461923290715,2,0,1,3,0.618538076709285
15m,500,2.0,0.5,0.1,0.005,4,40,high,poc,-0.0131461923290715,2,0,1,3,0.618538076709285
15m,500,0.5,0.5,0.1,0.005,5,40,high,poc,-0.0131461923290715,2,0,1,3,0.618538076709285
15m,500,1.0,0.5,0.1,0.005,5,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,1.0,0.5,0.1,0.005,5,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,2.0,0.5,0.1,0.005,5,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,2.0,0.5,0.1,0.005,5,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,2.0,0.5,0.1,0.01,3,30,high,poc,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,2.0,0.5,0.1,0.01,3,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,0.5,0.5,0.1,0.01,3,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,0.5,0.5,0.1,0.01,3,30,high,poc,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,0.5,0.5,0.1,0.01,3,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,0.5,0.5,0.1,0.005,5,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,1.0,0.5,0.1,0.01,3,30,high,poc,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,0.5,0.5,0.1,0.005,4,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,1.0,0.5,0.1,0.01,3,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,0.5,0.5,0.1,0.005,5,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,2.0,0.5,0.1,0.005,4,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,1.0,0.5,0.1,0.005,4,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,2.0,0.5,0.1,0.005,4,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,1.0,0.5,0.1,0.01,3,40,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,0.5,0.5,0.1,0.005,4,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,2.0,0.5,0.1,0.01,3,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,1.0,0.5,0.1,0.005,4,30,high,wa,-0.0131461923290716,2,0,1,3,0.618538076709284
15m,500,2.0,0.5,0.1,0.005,5,30,high,poc,-0.0131461923290717,2,0,1,3,0.618538076709283
15m,500,1.0,0.5,0.1,0.005,5,30,high,poc,-0.0131461923290717,2,0,1,3,0.618538076709283
15m,500,2.0,0.5,0.1,0.005,4,30,high,poc,-0.0131461923290717,2,0,1,3,0.618538076709283
15m,500,0.5,0.5,0.1,0.005,4,30,high,poc,-0.0131461923290717,2,0,1,3,0.618538076709283
15m,500,0.5,0.5,0.1,0.005,5,30,high,poc,-0.0131461923290717,2,0,1,3,0.618538076709283
15m,500,1.0,0.5,0.1,0.005,4,30,high,poc,-0.0131461923290717,2,0,1,3,0.618538076709283
15m,500,2.0,0.5,0.1,0.005,4,30,low,poc,-0.020917936227453,1,0,2,3,0.5408206377254701
15m,500,0.5,0.5,0.1,0.005,4,30,low,poc,-0.020917936227453,1,0,2,3,0.5408206377254701
15m,500,0.5,0.5,0.1,0.005,4,40,low,poc,-0.020917936227453,1,0,2,3,0.5408206377254701
15m,500,2.0,0.5,0.1,0.005,4,40,low,poc,-0.020917936227453,1,0,2,3,0.5408206377254701
15m,500,1.0,0.5,0.1,0.005,4,40,low,poc,-0.020917936227453,1,0,2,3,0.5408206377254701
15m,500,1.0,0.5,0.1,0.005,4,30,low,poc,-0.020917936227453,1,0,2,3,0.5408206377254701
15m,500,0.5,0.5,0.1,0.01,6,30,high,wa,-0.0233188275124072,1,0,2,3,0.516811724875928
15m,500,1.0,0.5,0.1,0.01,6,30,high,wa,-0.0233188275124072,1,0,2,3,0.516811724875928
15m,500,1.0,0.5,0.1,0.01,6,40,high,poc,-0.0233188275124072,1,0,2,3,0.516811724875928
15m,500,2.0,0.5,0.1,0.01,6,30,high,wa,-0.0233188275124072,1,0,2,3,0.516811724875928
15m,500,2.0,0.5,0.1,0.01,6,40,high,poc,-0.0233188275124072,1,0,2,3,0.516811724875928
15m,500,0.5,0.5,0.1,0.01,6,40,high,poc,-0.0233188275124072,1,0,2,3,0.516811724875928
15m,500,1.0,0.5,0.1,0.01,6,40,high,wa,-0.0233188275124073,1,0,2,3,0.516811724875927
15m,500,0.5,0.5,0.1,0.01,6,40,high,wa,-0.0233188275124073,1,0,2,3,0.516811724875927
15m,500,2.0,0.5,0.1,0.01,6,40,high,wa,-0.0233188275124073,1,0,2,3,0.516811724875927
15m,500,1.0,0.5,0.1,0.01,6,30,high,poc,-0.0233188275124074,1,0,2,3,0.516811724875926
15m,500,0.5,0.5,0.1,0.01,6,30,high,poc,-0.0233188275124074,1,0,2,3,0.516811724875926
15m,500,2.0,0.5,0.1,0.01,6,30,high,poc,-0.0233188275124074,1,0,2,3,0.516811724875926
15m,500,2.0,0.5,0.1,0.01,3,40,high,poc,-0.0240450973456238,1,0,2,3,0.509549026543762
15m,500,1.0,0.5,0.1,0.01,3,40,high,poc,-0.0240450973456238,1,0,2,3,0.509549026543762
15m,500,0.5,1.0,0.1,0.005,4,40,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,0.5,1.0,0.1,0.01,3,40,high,wa,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,2.0,1.0,0.1,0.005,5,40,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,2.0,1.0,0.1,0.01,3,40,high,wa,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,2.0,1.0,0.1,0.01,3,30,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,1.0,1.0,0.1,0.005,4,40,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,0.5,1.0,0.1,0.01,3,30,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,0.5,1.0,0.1,0.005,5,40,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,2.0,1.0,0.1,0.005,4,40,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,0.5,1.0,0.1,0.01,3,30,high,wa,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,1.0,1.0,0.1,0.01,3,40,high,wa,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,1.0,1.0,0.1,0.01,3,30,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,2.0,1.0,0.1,0.01,3,30,high,wa,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,1.0,1.0,0.1,0.01,3,30,high,wa,-0.0262923846581433,2,0,1,3,0.487076153418567
15m,500,1.0,1.0,0.1,0.005,5,40,high,poc,-0.0262923846581433,2,0,1,3,0.487076153418567
