period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose
15m,500,1.0,0.5,0.1,0.01,6,40,avgHL,poc,-0.010243161094224965,1,0,1
15m,500,1.0,0.5,0.1,0.01,6,40,avgHL,wa,0.0,2,0,0
15m,500,1.0,0.5,0.1,0.01,6,30,avgHL,poc,-0.010243161094224965,1,0,1
15m,500,1.0,0.5,0.1,0.01,6,30,avgHL,wa,0.0,2,0,0
15m,500,1.0,0.25,0.1,0.01,6,40,avgHL,poc,-0.005121580547112396,1,0,1
15m,500,1.0,0.25,0.1,0.01,6,40,avgHL,wa,0.0,2,0,0
15m,500,1.0,0.25,0.1,0.01,6,30,avgHL,poc,-0.005121580547112396,1,0,1
15m,500,1.0,0.25,0.1,0.01,6,30,avgHL,wa,0.0,2,0,0
15m,500,0.5,1.0,0.1,0.01,6,40,avgHL,poc,-0.020486322188449757,1,0,1
15m,500,0.5,1.0,0.1,0.01,6,40,avgHL,wa,0.0,2,0,0
15m,500,0.5,1.0,0.1,0.01,6,30,avgHL,poc,-0.020486322188449757,1,0,1
15m,500,0.5,1.0,0.1,0.01,6,30,avgHL,wa,0.0,2,0,0
15m,500,0.5,0.5,0.1,0.01,6,40,avgHL,poc,-0.010243161094224965,1,0,1
15m,500,0.5,0.5,0.1,0.01,6,40,avgHL,wa,0.0,2,0,0
15m,500,0.5,0.5,0.1,0.01,6,30,avgHL,poc,-0.010243161094224965,1,0,1
15m,500,0.5,0.5,0.1,0.01,6,30,avgHL,wa,0.0,2,0,0
15m,500,0.5,0.25,0.1,0.01,6,40,avgHL,poc,-0.005121580547112396,1,0,1
15m,500,0.5,0.25,0.1,0.01,6,40,avgHL,wa,0.0,2,0,0
15m,500,0.5,0.25,0.1,0.01,6,30,avgHL,poc,-0.005121580547112396,1,0,1
15m,500,0.5,0.25,0.1,0.01,6,30,avgHL,wa,0.0,2,0,0
5m,500,2.0,1.0,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,6,40,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,6,40,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,6,30,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,6,30,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,40,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,40,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,30,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,30,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,6,40,low,poc,-0.020356756353323086,0,0,1
5m,500,2.0,1.0,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,2.0,1.0,0.1,0.005,6,30,low,poc,-0.02035675635332318,0,0,1
5m,500,2.0,1.0,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,2.0,0.5,0.1,0.005,6,40,low,poc,-0.010178378176661626,0,0,1
5m,500,2.0,0.5,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,2.0,0.5,0.1,0.005,6,30,low,poc,-0.01017837817666159,0,0,1
5m,500,2.0,0.5,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,2.0,0.25,0.1,0.005,6,40,low,poc,-0.005089189088330813,0,0,1
5m,500,2.0,0.25,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,2.0,0.25,0.1,0.005,6,30,low,poc,-0.005089189088330795,0,0,1
5m,500,2.0,0.25,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,1.0,1.0,0.1,0.005,6,40,low,poc,-0.020356756353323086,0,0,1
5m,500,1.0,1.0,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,1.0,1.0,0.1,0.005,6,30,low,poc,-0.02035675635332318,0,0,1
5m,500,1.0,1.0,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,1.0,0.5,0.1,0.005,6,40,low,poc,-0.010178378176661626,0,0,1
5m,500,1.0,0.5,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,1.0,0.5,0.1,0.005,6,30,low,poc,-0.01017837817666159,0,0,1
5m,500,1.0,0.5,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,1.0,0.25,0.1,0.005,6,40,low,poc,-0.005089189088330813,0,0,1
5m,500,1.0,0.25,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,1.0,0.25,0.1,0.005,6,30,low,poc,-0.005089189088330795,0,0,1
5m,500,1.0,0.25,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,0.5,1.0,0.1,0.005,6,40,low,poc,0.010178378176661626,0,1,0
5m,500,0.5,1.0,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,0.5,1.0,0.1,0.005,6,30,low,poc,0.01017837817666159,0,1,0
5m,500,0.5,1.0,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,0.5,0.5,0.1,0.005,6,40,low,poc,0.010178378176661626,0,1,0
5m,500,0.5,0.5,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,0.5,0.5,0.1,0.005,6,30,low,poc,0.01017837817666159,0,1,0
5m,500,0.5,0.5,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,0.5,0.25,0.1,0.005,6,40,low,poc,-0.005089189088330813,0,0,1
5m,500,0.5,0.25,0.1,0.005,6,40,low,wa,0.0,1,0,0
5m,500,0.5,0.25,0.1,0.005,6,30,low,poc,-0.005089189088330795,0,0,1
5m,500,0.5,0.25,0.1,0.005,6,30,low,wa,0.0,1,0,0
5m,500,2.0,1.0,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,40,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,40,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,30,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,30,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,6,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,6,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,6,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,6,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,6,30,avgHL,wa,0.0,0,0,0
