period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose,amount_trades,performance
15m,500,1.0,0.25,0.1,0.005,6,40,high,wa,-0.0075105837192651,1,0,2,3,0.924894162807349
15m,500,2.0,0.25,0.1,0.005,6,40,high,wa,-0.0075105837192651,1,0,2,3,0.924894162807349
15m,500,2.0,0.25,0.1,0.005,6,30,high,poc,-0.0075105837192651,1,0,2,3,0.924894162807349
15m,500,0.5,0.25,0.1,0.005,6,40,high,wa,-0.0075105837192651,1,0,2,3,0.924894162807349
15m,500,1.0,0.25,0.1,0.005,6,30,high,wa,-0.0075105837192652,1,0,2,3,0.924894162807348
15m,500,0.5,0.25,0.1,0.005,6,30,high,wa,-0.0075105837192652,1,0,2,3,0.924894162807348
15m,500,2.0,0.25,0.1,0.005,6,30,high,wa,-0.0075105837192652,1,0,2,3,0.924894162807348
15m,500,0.5,0.25,0.1,0.005,6,40,high,poc,-0.0093450639249772,1,0,2,3,0.906549360750228
15m,500,2.0,0.25,0.1,0.005,6,40,high,poc,-0.0093450639249772,1,0,2,3,0.906549360750228
15m,500,1.0,0.25,0.1,0.005,6,40,high,poc,-0.0093450639249772,1,0,2,3,0.906549360750228
15m,500,2.0,0.5,0.1,0.005,6,30,high,poc,-0.0150211674385302,1,0,2,3,0.849788325614698
15m,500,2.0,0.5,0.1,0.005,6,40,high,wa,-0.0150211674385302,1,0,2,3,0.849788325614698
15m,500,2.0,0.5,0.1,0.005,6,30,high,wa,-0.0150211674385303,1,0,2,3,0.849788325614697
15m,500,2.0,1.0,0.1,0.005,6,40,high,wa,-0.0300423348770607,1,0,2,3,0.699576651229393
15m,500,2.0,1.0,0.1,0.005,6,30,high,wa,-0.0300423348770607,1,0,2,3,0.699576651229393
15m,500,2.0,1.0,0.1,0.005,6,30,high,poc,-0.0300423348770607,1,0,2,3,0.699576651229393
5m,500,0.5,0.25,0.1,0.01,6,40,low,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,2.0,0.25,0.1,0.01,6,40,high,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,2.0,0.25,0.1,0.01,6,30,high,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,1.0,0.25,0.1,0.01,6,40,low,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,0.5,0.25,0.1,0.01,6,30,high,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,1.0,0.25,0.1,0.01,6,30,low,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,1.0,0.25,0.1,0.01,6,30,high,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,0.5,0.25,0.1,0.01,6,30,low,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,1.0,0.25,0.1,0.01,6,40,high,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,2.0,0.25,0.1,0.01,6,30,low,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,2.0,0.25,0.1,0.01,6,40,low,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
5m,500,0.5,0.25,0.1,0.01,6,40,high,poc,-0.0030065981217616,0,0,1,1,0.3032673521157173
15m,500,2.0,0.25,0.1,0.005,6,30,avgHL,poc,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,1.0,0.25,0.1,0.005,6,40,avgHL,wa,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,0.5,0.25,0.1,0.005,6,30,avgHL,wa,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,2.0,0.25,0.1,0.005,6,40,avgHL,wa,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,1.0,0.25,0.1,0.005,6,30,avgHL,wa,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,0.5,0.25,0.1,0.005,6,30,avgHL,poc,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,0.5,0.25,0.1,0.005,6,40,avgHL,wa,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,1.0,0.25,0.1,0.005,6,30,avgHL,poc,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,2.0,0.25,0.1,0.005,6,30,avgHL,wa,-0.0047704646017698,0,0,1,1,0.2856286873156353
15m,500,2.0,0.25,0.1,0.005,6,40,avgHL,poc,-0.0047704646017699,0,0,1,1,0.2856286873156343
15m,500,1.0,0.25,0.1,0.005,6,40,avgHL,poc,-0.0047704646017699,0,0,1,1,0.2856286873156343
15m,500,0.5,0.25,0.1,0.005,6,40,avgHL,poc,-0.0047704646017699,0,0,1,1,0.2856286873156343
15m,500,2.0,0.25,0.1,0.005,6,40,low,poc,-0.0048840445269016,0,0,1,1,0.28449288806431733
15m,500,0.5,0.25,0.1,0.005,6,40,low,poc,-0.0048840445269016,0,0,1,1,0.28449288806431733
15m,500,1.0,0.25,0.1,0.005,6,40,low,poc,-0.0048840445269016,0,0,1,1,0.28449288806431733
15m,500,2.0,0.25,0.1,0.005,6,30,low,wa,-0.0048840445269017,0,0,1,1,0.28449288806431633
15m,500,0.5,0.25,0.1,0.005,6,30,low,poc,-0.0048840445269017,0,0,1,1,0.28449288806431633
15m,500,0.5,0.25,0.1,0.005,6,40,low,wa,-0.0048840445269017,0,0,1,1,0.28449288806431633
15m,500,2.0,0.25,0.1,0.005,6,40,low,wa,-0.0048840445269017,0,0,1,1,0.28449288806431633
15m,500,0.5,0.25,0.1,0.005,6,30,low,wa,-0.0048840445269017,0,0,1,1,0.28449288806431633
15m,500,2.0,0.25,0.1,0.005,6,30,low,poc,-0.0048840445269017,0,0,1,1,0.28449288806431633
15m,500,1.0,0.25,0.1,0.005,6,40,low,wa,-0.0048840445269017,0,0,1,1,0.28449288806431633
15m,500,1.0,0.25,0.1,0.005,6,30,low,wa,-0.0048840445269017,0,0,1,1,0.28449288806431633
15m,500,1.0,0.25,0.1,0.005,6,30,low,poc,-0.0048840445269017,0,0,1,1,0.28449288806431633
5m,500,0.5,0.25,0.1,0.005,6,30,low,wa,-0.0052345786272805,0,0,1,1,0.2809875470605283
5m,500,2.0,0.25,0.1,0.005,6,40,low,poc,-0.0052345786272805,0,0,1,1,0.2809875470605283
5m,500,2.0,0.25,0.1,0.005,6,30,low,wa,-0.0052345786272805,0,0,1,1,0.2809875470605283
5m,500,1.0,0.25,0.1,0.005,6,30,low,wa,-0.0052345786272805,0,0,1,1,0.2809875470605283
5m,500,1.0,0.25,0.1,0.005,6,40,low,wa,-0.0052345786272806,0,0,1,1,0.2809875470605273
5m,500,0.5,0.25,0.1,0.005,6,40,low,wa,-0.0052345786272806,0,0,1,1,0.2809875470605273
5m,500,2.0,0.25,0.1,0.005,6,30,low,poc,-0.0052345786272806,0,0,1,1,0.2809875470605273
5m,500,2.0,0.25,0.1,0.005,6,40,low,wa,-0.0052345786272806,0,0,1,1,0.2809875470605273
15m,500,0.5,0.5,0.1,0.005,6,30,avgHL,poc,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,1.0,0.5,0.1,0.005,6,40,avgHL,wa,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,2.0,0.5,0.1,0.005,6,40,avgHL,wa,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,2.0,0.5,0.1,0.005,6,30,avgHL,poc,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,1.0,0.5,0.1,0.005,6,30,avgHL,wa,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,2.0,0.5,0.1,0.005,6,30,avgHL,wa,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,1.0,0.5,0.1,0.005,6,30,avgHL,poc,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,0.5,0.5,0.1,0.005,6,40,avgHL,wa,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,0.5,0.5,0.1,0.005,6,30,avgHL,wa,-0.0095409292035397,0,0,1,1,0.23792404129793632
15m,500,1.0,0.5,0.1,0.005,6,40,avgHL,poc,-0.0095409292035398,0,0,1,1,0.23792404129793532
15m,500,2.0,0.5,0.1,0.005,6,40,avgHL,poc,-0.0095409292035398,0,0,1,1,0.23792404129793532
15m,500,0.5,0.5,0.1,0.005,6,40,avgHL,poc,-0.0095409292035398,0,0,1,1,0.23792404129793532
15m,500,0.5,0.5,0.1,0.005,6,30,low,wa,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,0.5,0.5,0.1,0.005,6,40,low,poc,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,2.0,0.5,0.1,0.005,6,40,low,wa,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,2.0,0.5,0.1,0.005,6,40,low,poc,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,1.0,0.5,0.1,0.005,6,40,low,poc,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,2.0,0.5,0.1,0.005,6,30,low,wa,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,1.0,0.5,0.1,0.005,6,40,low,wa,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,1.0,0.5,0.1,0.005,6,30,low,wa,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,0.5,0.5,0.1,0.005,6,40,low,wa,-0.0097680890538033,0,0,1,1,0.23565244279530032
15m,500,0.5,0.5,0.1,0.005,6,30,low,poc,-0.0097680890538034,0,0,1,1,0.23565244279529932
15m,500,1.0,0.5,0.1,0.005,6,30,low,poc,-0.0097680890538034,0,0,1,1,0.23565244279529932
15m,500,2.0,0.5,0.1,0.005,6,30,low,poc,-0.0097680890538034,0,0,1,1,0.23565244279529932
5m,500,2.0,0.5,0.1,0.005,6,30,low,poc,-0.0104691572545611,0,0,1,1,0.2286417607877223
5m,500,2.0,0.5,0.1,0.005,6,40,low,poc,-0.0104691572545611,0,0,1,1,0.2286417607877223
5m,500,2.0,0.5,0.1,0.005,6,30,low,wa,-0.0104691572545612,0,0,1,1,0.2286417607877213
5m,500,1.0,0.5,0.1,0.005,6,40,low,wa,-0.0104691572545612,0,0,1,1,0.2286417607877213
5m,500,2.0,0.5,0.1,0.005,6,40,low,wa,-0.0104691572545612,0,0,1,1,0.2286417607877213
5m,500,1.0,0.5,0.1,0.005,6,30,low,wa,-0.0104691572545612,0,0,1,1,0.2286417607877213
15m,500,0.5,1.0,0.1,0.005,6,40,avgHL,wa,-0.0190818584070795,0,0,1,1,0.14251474926253832
15m,500,1.0,1.0,0.1,0.005,6,40,avgHL,wa,-0.0190818584070795,0,0,1,1,0.14251474926253832
15m,500,2.0,1.0,0.1,0.005,6,40,avgHL,wa,-0.0190818584070795,0,0,1,1,0.14251474926253832
15m,500,1.0,1.0,0.1,0.005,6,40,avgHL,poc,-0.0190818584070796,0,0,1,1,0.14251474926253732
15m,500,1.0,1.0,0.1,0.005,6,30,avgHL,wa,-0.0190818584070796,0,0,1,1,0.14251474926253732
15m,500,0.5,1.0,0.1,0.005,6,30,avgHL,wa,-0.0190818584070796,0,0,1,1,0.14251474926253732
15m,500,2.0,1.0,0.1,0.005,6,30,avgHL,wa,-0.0190818584070796,0,0,1,1,0.14251474926253732
15m,500,2.0,1.0,0.1,0.005,6,40,avgHL,poc,-0.0190818584070796,0,0,1,1,0.14251474926253732
15m,500,1.0,1.0,0.1,0.005,6,30,avgHL,poc,-0.0190818584070797,0,0,1,1,0.14251474926253632
15m,500,2.0,1.0,0.1,0.005,6,30,avgHL,poc,-0.0190818584070797,0,0,1,1,0.14251474926253632
15m,500,1.0,1.0,0.1,0.005,6,40,low,poc,-0.0195361781076066,0,0,1,1,0.13797155225726732
15m,500,2.0,1.0,0.1,0.005,6,30,low,wa,-0.0195361781076066,0,0,1,1,0.13797155225726732
15m,500,1.0,1.0,0.1,0.005,6,30,low,poc,-0.0195361781076066,0,0,1,1,0.13797155225726732
15m,500,1.0,1.0,0.1,0.005,6,40,low,wa,-0.0195361781076066,0,0,1,1,0.13797155225726732
15m,500,1.0,1.0,0.1,0.005,6,30,low,wa,-0.0195361781076066,0,0,1,1,0.13797155225726732
15m,500,2.0,1.0,0.1,0.005,6,40,low,wa,-0.0195361781076066,0,0,1,1,0.13797155225726732
15m,500,2.0,1.0,0.1,0.005,6,40,low,poc,-0.0195361781076066,0,0,1,1,0.13797155225726732
15m,500,2.0,1.0,0.1,0.005,6,30,low,poc,-0.0195361781076066,0,0,1,1,0.13797155225726732
5m,500,2.0,1.0,0.1,0.005,6,30,low,poc,-0.0209383145091224,0,0,1,1,0.12395018824210932
5m,500,2.0,1.0,0.1,0.005,6,40,low,poc,-0.0209383145091224,0,0,1,1,0.12395018824210932
5m,500,2.0,1.0,0.1,0.005,6,40,low,wa,-0.0209383145091225,0,0,1,1,0.1239501882421083
5m,500,2.0,1.0,0.1,0.005,6,30,low,wa,-0.0209383145091225,0,0,1,1,0.1239501882421083
5m,500,1.0,1.0,0.1,0.005,6,30,low,wa,-0.0209383145091225,0,0,1,1,0.1239501882421083
5m,500,1.0,1.0,0.1,0.005,6,40,low,wa,-0.0209383145091225,0,0,1,1,0.1239501882421083
15m,500,2.0,1.0,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,1.0,0.1,0.005,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,1.0,0.1,0.005,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,1.0,0.1,0.005,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,0.5,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,0.5,0.1,0.005,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,0.5,0.1,0.005,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,0.5,0.1,0.005,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,0.25,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,0.25,0.1,0.005,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,0.25,0.1,0.005,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,0.25,0.1,0.005,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,1.0,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,1.0,0.1,0.005,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,1.0,0.1,0.005,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,1.0,0.1,0.005,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,0.5,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,0.5,0.1,0.005,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,0.5,0.1,0.005,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,0.5,0.1,0.005,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,0.25,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,0.25,0.1,0.005,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,0.25,0.1,0.005,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,0.25,0.1,0.005,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,0.5,1.0,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,0.5,1.0,0.1,0.005,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,0.5,1.0,0.1,0.005,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,0.5,1.0,0.1,0.005,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,0.5,0.5,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,0.5,0.5,0.1,0.005,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,0.5,0.5,0.1,0.005,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,0.5,0.5,0.1,0.005,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,0.5,0.25,0.1,0.005,2,40,high,poc,0.0,0,0,0,0,0.0
